Date,Open,High,Low,Close,Adj Close,Volume
2019-07-08,1232.000000,1252.349976,1213.650024,1244.849976,1233.470825,976623
2019-07-09,1239.099976,1239.099976,1203.699951,1221.750000,1210.582031,1100333
2019-07-10,1220.000000,1238.800049,1208.500000,1233.400024,1222.125610,1051573
2019-07-11,1237.500000,1243.250000,1209.300049,1220.750000,1209.591187,648871
2019-07-12,1224.699951,1230.449951,1200.500000,1207.849976,1196.809082,1438289
2019-07-15,1209.599976,1221.800049,1203.300049,1206.449951,1195.421753,528412
2019-07-16,1210.000000,1275.599976,1205.099976,1269.800049,1258.192749,2000395
2019-07-17,1270.500000,1275.000000,1247.000000,1256.000000,1244.518921,933153
2019-07-18,1244.849976,1271.000000,1230.000000,1245.849976,1234.461670,902043
2019-07-19,1249.000000,1253.599976,1210.000000,1215.900024,1204.785522,622853
2019-07-22,1202.000000,1216.949951,1191.199951,1199.900024,1188.931763,898963
2019-07-23,1205.000000,1232.000000,1196.000000,1228.300049,1217.072266,895706
2019-07-24,1237.699951,1248.000000,1115.849976,1157.599976,1147.018311,4271081
2019-07-25,1153.000000,1200.000000,1108.000000,1177.250000,1166.488770,4831694
2019-07-26,1168.000000,1219.000000,1158.099976,1214.150024,1203.051636,1263526
2019-07-29,1211.800049,1231.300049,1195.000000,1214.250000,1203.150513,1217878
2019-07-30,1214.000000,1222.800049,1192.050049,1198.849976,1187.891357,1116463
2019-07-31,1195.849976,1219.449951,1183.099976,1201.250000,1190.269287,649502
2019-08-01,1194.400024,1216.000000,1181.000000,1188.849976,1177.982788,811244
2019-08-02,1180.500000,1196.599976,1148.699951,1188.400024,1177.536987,1327556
2019-08-05,1172.500000,1205.000000,1160.000000,1194.550049,1183.630737,760456
2019-08-06,1185.000000,1199.900024,1174.500000,1181.099976,1170.303589,736965
2019-08-07,1181.199951,1199.000000,1150.199951,1159.599976,1149.000000,881168
2019-08-08,1163.150024,1169.449951,1141.150024,1153.199951,1142.658569,783829
2019-08-09,1166.000000,1192.750000,1156.750000,1183.099976,1172.285400,745838
2019-08-13,1183.000000,1188.000000,1128.000000,1143.750000,1133.295044,812610
2019-08-14,1148.699951,1155.000000,1102.449951,1136.550049,1126.160889,1207927
2019-08-16,1124.000000,1128.199951,1103.550049,1113.050049,1102.875732,1378887
2019-08-19,1124.000000,1162.000000,1116.000000,1155.500000,1144.937622,1209345
2019-08-20,1158.349976,1174.900024,1145.199951,1153.250000,1142.708130,1111266
2019-08-21,1145.000000,1153.500000,1115.000000,1127.050049,1116.747803,1332390
2019-08-22,1130.000000,1150.000000,1091.949951,1105.599976,1095.493774,1193035
2019-08-23,1105.599976,1172.250000,1077.900024,1154.500000,1143.946777,1637222
2019-08-26,1165.000000,1183.000000,1146.550049,1177.750000,1166.984253,822961
2019-08-27,1182.000000,1205.000000,1168.400024,1197.800049,1186.851074,978040
2019-08-28,1204.900024,1223.400024,1177.449951,1185.250000,1174.415649,1333102
2019-08-29,1175.000000,1214.900024,1170.750000,1201.599976,1190.616211,934383
2019-08-30,1204.849976,1219.349976,1181.000000,1189.199951,1178.329468,757974
2019-09-03,1188.000000,1194.000000,1169.500000,1177.000000,1166.241211,437166
2019-09-04,1180.000000,1201.000000,1166.099976,1197.599976,1186.652588,725040
2019-09-05,1200.550049,1212.099976,1190.000000,1201.550049,1190.566772,581672
2019-09-06,1202.250000,1222.650024,1193.150024,1205.000000,1193.985229,753019
2019-09-09,1200.000000,1212.949951,1192.699951,1209.349976,1198.295288,562232
2019-09-11,1213.000000,1265.000000,1205.650024,1257.050049,1245.559448,1320551
2019-09-12,1261.500000,1274.949951,1225.550049,1230.150024,1218.905273,1270788
2019-09-13,1230.000000,1255.300049,1224.099976,1251.099976,1239.663696,920362
2019-09-16,1239.900024,1274.599976,1232.550049,1271.349976,1264.783325,963199
2019-09-17,1271.949951,1285.599976,1242.050049,1251.449951,1244.986084,1254769
2019-09-18,1253.000000,1257.349976,1226.550049,1243.800049,1237.375610,792962
2019-09-19,1239.000000,1262.900024,1236.449951,1243.199951,1236.778687,874892
2019-09-20,1243.000000,1400.000000,1223.400024,1380.400024,1373.270142,2239591
2019-09-23,1395.449951,1529.949951,1395.449951,1445.849976,1438.382080,1608313
2019-09-24,1437.150024,1460.000000,1423.500000,1453.900024,1446.390503,592519
2019-09-25,1455.000000,1479.750000,1440.050049,1449.650024,1442.162354,960321
2019-09-26,1398.349976,1410.000000,1366.699951,1400.900024,1393.664185,2638511
2019-09-27,1408.000000,1408.000000,1363.449951,1369.500000,1362.426392,779032
2019-09-30,1369.500000,1373.849976,1331.050049,1359.400024,1352.378540,1042634
2019-10-01,1360.500000,1371.000000,1321.199951,1334.650024,1327.756470,1349992
2019-10-03,1322.000000,1348.800049,1312.400024,1322.699951,1315.868042,588810
2019-10-04,1330.000000,1330.550049,1278.400024,1288.400024,1281.745239,924451
2019-10-07,1280.000000,1322.000000,1271.199951,1319.199951,1312.386108,972944
2019-10-09,1319.900024,1319.900024,1251.050049,1307.550049,1300.796387,2056246
2019-10-10,1292.449951,1331.500000,1291.050049,1325.900024,1319.051636,1000376
2019-10-11,1330.300049,1340.000000,1302.000000,1323.849976,1317.012085,743864
2019-10-14,1310.000000,1341.000000,1309.199951,1322.099976,1315.271118,521877
2019-10-15,1326.000000,1338.000000,1303.699951,1317.599976,1310.794434,633567
2019-10-16,1329.800049,1335.000000,1290.000000,1299.900024,1293.185913,875663
2019-10-17,1308.000000,1354.800049,1302.150024,1343.199951,1336.262085,1197606
2019-10-18,1344.050049,1380.000000,1331.050049,1359.599976,1352.577515,702710
2019-10-22,1356.900024,1450.000000,1344.550049,1428.849976,1421.469727,3927218
2019-10-23,1470.000000,1558.550049,1463.000000,1546.400024,1538.412720,4640803
2019-10-24,1546.400024,1552.550049,1521.599976,1539.900024,1531.946289,1288460
2019-10-25,1538.000000,1538.000000,1493.000000,1523.000000,1515.133545,1271804
2019-10-27,null,null,null,null,null,null
2019-10-29,1542.000000,1601.500000,1510.050049,1579.650024,1571.490967,1326856
2019-10-30,1570.000000,1612.400024,1538.000000,1564.000000,1555.921753,1383147
2019-10-31,1564.000000,1605.849976,1561.000000,1600.900024,1592.631226,925887
2019-11-01,1595.300049,1602.000000,1565.500000,1575.500000,1567.362427,743052
2019-11-04,1581.900024,1593.000000,1554.900024,1563.599976,1555.523804,491399
2019-11-05,1555.000000,1590.949951,1551.000000,1583.849976,1575.669189,643713
2019-11-06,1571.000000,1578.000000,1548.800049,1557.750000,1549.703979,478733
2019-11-07,1561.000000,1624.000000,1558.800049,1617.250000,1608.896729,1419412
2019-11-08,1616.949951,1632.000000,1606.949951,1614.199951,1605.862427,935316
2019-11-11,1607.000000,1638.000000,1594.050049,1633.099976,1624.664917,555753
2019-11-13,1623.300049,1629.699951,1569.300049,1577.900024,1569.750000,834228
2019-11-14,1584.849976,1633.050049,1580.000000,1613.050049,1604.718506,1183626
2019-11-15,1620.000000,1632.699951,1610.449951,1622.750000,1614.368286,572904
2019-11-18,1622.750000,1622.750000,1579.199951,1586.500000,1578.305542,657954
2019-11-19,1590.000000,1606.000000,1575.199951,1592.250000,1584.025879,527920
2019-11-20,1591.300049,1605.000000,1580.000000,1590.900024,1582.682739,508109
2019-11-21,1580.099976,1614.800049,1559.099976,1591.150024,1582.931519,947763
2019-11-22,1589.400024,1590.750000,1553.050049,1562.699951,1554.628418,617057
2019-11-25,1571.000000,1618.849976,1556.900024,1610.599976,1602.281006,759987
2019-11-26,1608.000000,1650.000000,1603.250000,1629.650024,1621.232666,1109860
2019-11-27,1629.550049,1645.599976,1609.000000,1627.199951,1618.795288,567539
2019-11-28,1630.000000,1646.599976,1614.000000,1626.000000,1617.601563,706197
2019-11-29,1619.900024,1632.400024,1577.199951,1618.199951,1609.841675,839577
2019-12-02,1615.000000,1618.199951,1587.000000,1594.599976,1586.363647,415646
2019-12-03,1595.550049,1629.699951,1572.000000,1578.349976,1570.197632,1319113
2019-12-04,1575.000000,1590.000000,1558.800049,1583.349976,1575.171875,852868
2019-12-05,1579.800049,1590.900024,1571.000000,1579.500000,1571.341675,416840
2019-12-06,1585.000000,1605.000000,1562.500000,1569.199951,1561.094849,581216
2019-12-09,1579.000000,1617.000000,1567.800049,1577.400024,1569.252563,1000398
2019-12-10,1585.000000,1586.699951,1558.000000,1561.949951,1553.882324,606819
2019-12-11,1564.000000,1589.000000,1564.000000,1585.349976,1577.161499,715142
2019-12-12,1584.000000,1612.500000,1577.050049,1598.099976,1589.845581,659258
2019-12-13,1600.250000,1637.150024,1599.250000,1619.949951,1611.582764,889376
2019-12-16,1630.000000,1633.199951,1590.900024,1595.699951,1587.458008,677824
2019-12-17,1598.000000,1615.949951,1575.000000,1583.650024,1575.470337,729266
2019-12-18,1585.000000,1593.550049,1567.000000,1573.599976,1565.472168,657931
2019-12-19,1572.000000,1612.500000,1562.550049,1603.199951,1594.919189,726705
2019-12-20,1607.900024,1611.000000,1575.000000,1577.699951,1569.551025,745443
2019-12-23,1579.000000,1593.000000,1563.000000,1577.400024,1569.252563,537029
2019-12-24,1579.650024,1585.300049,1565.000000,1572.199951,1564.079468,392232
2019-12-26,1573.000000,1599.949951,1567.000000,1596.300049,1588.054932,675779
2019-12-27,1602.099976,1629.400024,1590.300049,1627.000000,1618.596436,994966
2019-12-30,1631.400024,1643.949951,1621.699951,1628.800049,1620.387085,806488
2019-12-31,1627.000000,1665.500000,1621.199951,1652.300049,1643.765747,1628158
2020-01-01,1656.949951,1673.000000,1652.800049,1663.150024,1654.559692,1142694
2020-01-02,1665.000000,1688.349976,1655.500000,1682.699951,1674.008667,840514
2020-01-03,1681.000000,1696.900024,1668.050049,1682.750000,1674.058350,975751
2020-01-06,1670.300049,1688.849976,1664.250000,1679.599976,1670.924683,586899
2020-01-07,1688.000000,1702.500000,1684.050049,1693.650024,1684.902100,845385
2020-01-08,1689.250000,1733.900024,1677.550049,1725.699951,1716.786499,1125725
2020-01-09,1738.000000,1739.000000,1706.050049,1714.300049,1705.445435,827093
2020-01-10,1715.000000,1734.000000,1714.300049,1727.800049,1718.875732,378056
2020-01-13,1730.800049,1752.949951,1728.000000,1731.349976,1722.407349,659949
2020-01-14,1732.000000,1743.699951,1717.199951,1720.500000,1711.613403,684581
2020-01-15,1720.000000,1759.650024,1713.000000,1753.449951,1744.393188,529917
2020-01-16,1758.000000,1767.699951,1738.150024,1746.699951,1737.678101,599427
2020-01-17,1746.699951,1759.900024,1742.300049,1749.300049,1740.264648,416141
2020-01-20,1777.900024,1788.550049,1752.349976,1765.150024,1756.032837,814855
2020-01-21,1758.949951,1771.449951,1745.250000,1764.250000,1755.137451,341470
2020-01-22,1768.000000,1792.000000,1766.050049,1773.800049,1764.638184,591789
2020-01-23,1770.050049,1798.800049,1765.050049,1793.550049,1784.286133,750812
2020-01-24,1785.000000,1819.000000,1784.349976,1810.099976,1800.750610,757459
2020-01-27,1799.000000,1830.000000,1798.550049,1822.900024,1813.484497,640207
2020-01-28,1815.000000,1827.500000,1742.750000,1754.300049,1745.238892,849435
2020-01-29,1762.000000,1776.000000,1718.199951,1748.900024,1739.866699,2185163
2020-01-30,1770.000000,1839.949951,1770.000000,1832.449951,1822.985107,3058635
2020-01-31,1824.000000,1904.000000,1820.199951,1890.250000,1880.486572,2223606
2020-02-03,1876.000000,1973.849976,1860.500000,1955.400024,1945.300171,1666267
2020-02-04,1954.000000,1960.750000,1912.000000,1932.900024,1922.916382,957617
2020-02-05,1937.000000,1962.949951,1926.199951,1942.650024,1932.615967,486771
2020-02-06,1942.000000,1942.650024,1857.800049,1863.000000,1853.377441,1435334
2020-02-07,1869.750000,1912.000000,1848.400024,1902.150024,1892.325073,1116221
2020-02-10,1910.650024,1910.650024,1847.150024,1855.050049,1845.468506,707304
2020-02-11,1865.000000,1873.000000,1820.000000,1825.550049,1816.120850,1222934
2020-02-12,1834.900024,1859.900024,1804.199951,1820.000000,1810.599487,1281489
2020-02-13,1823.599976,1845.750000,1811.400024,1835.099976,1825.621460,439656
2020-02-14,1846.550049,1860.000000,1802.000000,1812.599976,1803.237671,728537
2020-02-17,1819.949951,1840.849976,1811.250000,1833.050049,1823.582153,519225
2020-02-18,1833.000000,1857.900024,1812.000000,1832.400024,1822.935547,957386
2020-02-19,1845.000000,1904.150024,1831.750000,1897.599976,1887.798706,1312848
2020-02-20,1898.750000,1915.000000,1872.000000,1883.150024,1873.423340,843431
2020-02-24,1876.699951,1922.900024,1857.599976,1864.349976,1854.720337,1122387
2020-02-25,1870.000000,1886.199951,1837.150024,1840.650024,1831.142822,759653
2020-02-26,1838.000000,1865.000000,1820.000000,1846.199951,1836.664185,865435
2020-02-27,1849.000000,1859.849976,1825.000000,1852.900024,1843.329590,505003
2020-02-28,1825.000000,1827.000000,1733.800049,1756.849976,1747.775635,1813613
